timestamp,asset_id,duration,protocol_type,service,flag,src_bytes,dst_bytes,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,count,srv_count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_serror_rate,threat_category,is_attack
2026-01-15 18:33:00,SIG-037,0,tcp,domain,S0,0,0,0,0,0,0,0,0,273,4,1.0,1.0,0.01,0.05,255,4,0.02,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 18:36:00,SIG-010,0,tcp,http,REJ,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,44,255,1.0,0.0,Normal Operation,0
2026-01-15 18:39:00,SIG-009,0,tcp,smtp,SF,1096,332,0,0,0,0,1,0,1,1,0.0,0.0,1.0,0.0,105,167,0.7,0.01,Normal Operation,0
2026-01-15 18:42:00,SIG-007,0,tcp,http,SF,284,17086,0,0,0,0,1,0,1,1,0.0,0.0,1.0,0.0,10,255,1.0,0.0,Normal Operation,0
2026-01-15 18:45:00,SIG-002,0,tcp,link,S0,0,0,0,0,0,0,0,0,267,6,1.0,1.0,0.02,0.06,255,5,0.02,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 18:48:00,SIG-023,0,tcp,http_443,S0,0,0,0,0,0,0,0,0,238,5,1.0,1.0,0.02,0.06,255,5,0.02,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 18:51:00,SIG-039,0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,1,245,1.0,0.0,Reconnaissance / Network Scanning,1
2026-01-15 18:54:00,SIG-040,0,tcp,klogin,REJ,0,0,0,0,0,0,0,0,102,9,0.0,0.0,0.09,0.06,255,9,0.04,0.0,Network Flood / DoS on Signaling Network,1
2026-01-15 18:57:00,SIG-039,0,tcp,http,SF,335,4539,0,0,0,0,1,0,2,5,0.0,0.0,1.0,0.0,31,255,1.0,0.0,Normal Operation,0
2026-01-15 19:00:00,SIG-021,0,tcp,private,REJ,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.5,1.0,255,1,0.0,0.0,Reconnaissance / Network Scanning,1
2026-01-15 19:03:00,SIG-023,0,tcp,bgp,REJ,0,0,0,0,0,0,0,0,107,17,0.0,0.0,0.16,0.07,255,14,0.05,0.0,Network Flood / DoS on Signaling Network,1
2026-01-15 19:06:00,SIG-029,0,udp,other,SF,516,4,0,0,0,0,0,0,253,253,0.0,0.0,1.0,0.0,253,253,1.0,0.0,Normal Operation,0
2026-01-15 19:09:00,SIG-014,0,tcp,http,SF,310,314,0,0,0,0,1,0,7,7,0.0,0.0,1.0,0.0,174,255,1.0,0.0,Normal Operation,0
2026-01-15 19:12:00,SIG-026,0,tcp,http,SF,220,454,0,0,0,0,1,0,12,12,0.08,0.08,1.0,0.0,224,255,1.0,0.0,Normal Operation,0
2026-01-15 19:15:00,SIG-005,0,tcp,hostnames,S0,0,0,0,0,0,0,0,0,284,20,1.0,1.0,0.07,0.05,255,20,0.08,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 19:18:00,SIG-031,0,tcp,ftp_data,SF,26408,0,0,0,0,0,1,0,12,12,0.0,0.0,1.0,0.0,19,41,0.95,0.0,Normal Operation,0
2026-01-15 19:21:00,SIG-025,0,tcp,http,SF,220,2486,0,0,0,0,1,0,31,32,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-15 19:24:00,SIG-031,2,tcp,smtp,SF,1029,326,0,0,0,0,1,0,1,2,0.0,0.0,1.0,0.0,135,136,0.65,0.0,Normal Operation,0
2026-01-15 19:27:00,SIG-050,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,9,2,1.0,1.0,0.22,0.33,255,65,0.25,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 19:30:00,SIG-020,1,tcp,smtp,SF,2025,329,0,0,0,0,1,0,1,3,0.0,0.0,1.0,0.0,130,173,0.77,0.0,Normal Operation,0
2026-01-15 19:33:00,SIG-044,0,tcp,http,SF,308,2698,0,0,0,0,1,0,1,2,0.0,0.0,1.0,0.0,255,245,0.96,0.0,Normal Operation,0
2026-01-15 19:36:00,SIG-017,0,udp,domain_u,SF,30,30,0,0,0,0,0,0,5,10,0.0,0.0,1.0,0.0,28,26,0.93,0.0,Normal Operation,0
2026-01-15 19:39:00,SIG-045,2431,udp,other,SF,146,105,0,0,0,0,0,0,3,1,0.0,0.0,0.33,0.67,255,1,0.0,0.0,Normal Operation,0
2026-01-15 19:42:00,SIG-002,0,tcp,http,SF,224,2113,0,0,0,0,1,0,8,24,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-15 19:45:00,SIG-025,0,tcp,http,SF,235,11485,0,0,0,0,1,0,17,17,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-15 19:48:00,SIG-013,0,tcp,other,REJ,0,0,0,0,0,0,0,0,511,1,0.23,0.0,0.0,1.0,255,1,0.0,0.16,Reconnaissance / Network Scanning,1
2026-01-15 19:51:00,SIG-039,0,tcp,bgp,S0,0,0,0,0,0,0,0,0,224,11,1.0,1.0,0.05,0.06,255,17,0.07,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 19:54:00,SIG-028,0,tcp,uucp_path,S0,0,0,0,0,0,0,0,0,260,13,1.0,1.0,0.05,0.06,255,8,0.03,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 19:57:00,SIG-042,0,tcp,other,SF,3775,0,0,0,0,0,1,0,20,1,0.05,0.0,0.05,0.1,185,1,0.01,0.01,Normal Operation,0
2026-01-15 20:00:00,SIG-006,2,tcp,ftp_data,SF,2194619,0,0,0,0,0,1,0,2,2,0.0,0.0,1.0,0.0,228,64,0.28,0.01,Normal Operation,0
2026-01-15 20:03:00,SIG-003,0,tcp,private,S0,0,0,0,0,0,0,0,0,58,19,1.0,1.0,0.33,0.07,255,19,0.07,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 20:06:00,SIG-035,0,tcp,http,SF,236,540,0,0,0,0,1,0,11,11,0.0,0.0,1.0,0.0,31,255,1.0,0.0,Normal Operation,0
2026-01-15 20:09:00,SIG-018,0,tcp,private,REJ,0,0,0,0,0,0,0,0,106,1,0.0,0.0,0.01,0.07,255,1,0.0,0.0,Network Flood / DoS on Signaling Network,1
2026-01-15 20:12:00,SIG-011,0,tcp,private,RSTR,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,255,1,0.0,0.0,Reconnaissance / Network Scanning,1
2026-01-15 20:15:00,SIG-020,0,tcp,http,SF,340,12408,0,0,0,0,1,0,1,1,0.0,0.0,1.0,0.0,1,255,1.0,0.0,Normal Operation,0
2026-01-15 20:18:00,SIG-005,0,udp,private,SF,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,255,32,0.13,0.03,Reconnaissance / Network Scanning,1
2026-01-15 20:21:00,SIG-019,31669,tcp,private,RSTR,1,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,255,2,0.01,0.0,Reconnaissance / Network Scanning,1
2026-01-15 20:24:00,SIG-022,0,tcp,bgp,S0,0,0,0,0,0,0,0,0,200,2,1.0,1.0,0.01,0.07,255,2,0.01,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 20:27:00,SIG-019,0,tcp,private,S0,0,0,0,0,0,0,0,0,85,6,1.0,1.0,0.07,0.07,255,9,0.04,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 20:30:00,SIG-047,0,tcp,http,SF,201,468,0,0,0,0,1,0,2,3,0.0,0.0,1.0,0.0,42,255,1.0,0.0,Normal Operation,0
2026-01-15 20:33:00,SIG-016,5,tcp,smtp,SF,3007,334,0,0,0,0,1,0,1,2,0.0,0.0,1.0,0.0,39,124,0.85,0.0,Normal Operation,0
2026-01-15 20:36:00,SIG-024,0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,79,18,0.97,1.0,0.23,0.08,255,38,0.15,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 20:39:00,SIG-041,0,tcp,bgp,S0,0,0,0,0,0,0,0,0,256,3,1.0,1.0,0.01,0.07,255,3,0.01,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 20:42:00,SIG-004,0,icmp,ecr_i,SF,1480,0,1,0,0,0,0,0,13,13,0.0,0.0,1.0,0.0,97,13,0.13,0.0,Network Flood / DoS on Signaling Network,1
2026-01-15 20:45:00,SIG-015,0,tcp,http,SF,212,566,0,0,0,0,1,0,8,8,0.0,0.0,1.0,0.0,50,255,1.0,0.0,Normal Operation,0
2026-01-15 20:48:00,SIG-025,0,tcp,uucp_path,S0,0,0,0,0,0,0,0,0,227,14,1.0,1.0,0.06,0.06,255,14,0.05,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 20:51:00,SIG-044,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,1,5,0.0,0.0,1.0,0.0,4,255,1.0,0.0,Reconnaissance / Network Scanning,1
2026-01-15 20:54:00,SIG-035,42221,tcp,private,RSTR,1,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,178,2,0.01,0.0,Reconnaissance / Network Scanning,1
2026-01-15 20:57:00,SIG-014,0,tcp,private,S0,0,0,0,0,0,0,0,0,120,14,1.0,1.0,0.12,0.06,255,29,0.11,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 21:00:00,SIG-049,0,tcp,ftp_data,SF,748,0,0,0,0,0,1,0,1,1,0.0,0.0,1.0,0.0,65,49,0.02,0.0,Normal Operation,0
2026-01-15 21:03:00,SIG-019,0,udp,domain_u,SF,45,74,0,0,0,0,0,0,242,246,0.0,0.0,1.0,0.0,255,219,0.86,0.0,Normal Operation,0
2026-01-15 21:06:00,SIG-038,0,tcp,uucp_path,S0,0,0,0,0,0,0,0,0,250,4,1.0,1.0,0.02,0.05,255,4,0.02,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 21:09:00,SIG-036,0,tcp,private,S0,0,0,0,0,0,0,0,0,124,7,1.0,1.0,0.06,0.06,255,27,0.11,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 21:12:00,SIG-007,0,tcp,http,SF,375,2336,0,0,0,0,1,0,3,3,0.0,0.0,1.0,0.0,191,255,1.0,0.0,Normal Operation,0
2026-01-15 21:15:00,SIG-030,0,tcp,http,SF,161,13187,0,0,0,0,1,0,1,6,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-15 21:18:00,SIG-019,0,tcp,auth,S0,0,0,0,0,0,0,0,0,262,10,1.0,1.0,0.04,0.05,255,10,0.04,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 21:21:00,SIG-049,0,tcp,http,SF,193,281,0,0,0,0,1,0,26,26,0.0,0.0,1.0,0.0,27,255,1.0,0.0,Normal Operation,0
2026-01-15 21:24:00,SIG-025,0,tcp,http,SF,292,283,0,0,0,0,1,0,21,40,0.0,0.0,1.0,0.0,21,255,1.0,0.0,Normal Operation,0
2026-01-15 21:27:00,SIG-016,0,tcp,http,SF,147,4097,0,0,0,0,1,0,4,4,0.0,0.0,1.0,0.0,4,255,1.0,0.0,Normal Operation,0
2026-01-15 21:30:00,SIG-047,0,udp,private,SF,1,0,0,0,0,0,0,0,10,2,0.0,0.0,0.2,0.4,255,2,0.01,0.0,Reconnaissance / Network Scanning,1
2026-01-15 21:33:00,SIG-040,0,tcp,echo,S0,0,0,0,0,0,0,0,0,195,14,1.0,1.0,0.07,0.06,255,14,0.05,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 21:36:00,SIG-008,0,tcp,http,SF,323,1929,0,0,0,0,1,0,30,30,0.0,0.0,1.0,0.0,152,255,1.0,0.0,Normal Operation,0
2026-01-15 21:39:00,SIG-018,0,tcp,nnsp,REJ,0,0,0,0,0,0,0,0,150,20,0.0,0.0,0.13,0.06,255,20,0.08,0.0,Network Flood / DoS on Signaling Network,1
2026-01-15 21:42:00,SIG-028,0,tcp,http,SF,190,4868,0,0,0,0,1,0,1,1,0.0,0.0,1.0,0.0,255,251,0.98,0.0,Normal Operation,0
2026-01-15 21:45:00,SIG-016,0,tcp,http,SF,261,275,0,0,0,0,1,0,24,31,0.0,0.0,1.0,0.0,255,253,0.99,0.0,Normal Operation,0
2026-01-15 21:48:00,SIG-019,0,udp,domain_u,SF,43,118,0,0,0,0,0,0,202,202,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-15 21:51:00,SIG-042,0,tcp,http,SF,314,2698,0,0,0,0,1,0,2,2,0.0,0.0,1.0,0.0,255,253,0.99,0.0,Normal Operation,0
2026-01-15 21:54:00,SIG-017,0,tcp,private,S0,0,0,0,0,0,0,0,0,130,5,1.0,1.0,0.04,0.06,255,11,0.04,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 21:57:00,SIG-045,0,tcp,http,SF,262,8617,0,0,0,0,1,0,9,16,0.0,0.0,1.0,0.0,44,255,1.0,0.0,Normal Operation,0
2026-01-15 22:00:00,SIG-013,0,icmp,ecr_i,SF,20,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,1,1,1.0,0.0,Reconnaissance / Network Scanning,1
2026-01-15 22:03:00,SIG-007,0,tcp,http_443,S0,0,0,0,0,0,0,0,0,147,18,1.0,1.0,0.12,0.05,255,18,0.07,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 22:06:00,SIG-027,0,tcp,private,S0,0,0,0,0,0,0,0,0,296,20,1.0,1.0,0.07,0.06,255,38,0.15,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 22:09:00,SIG-010,0,tcp,http,SF,235,7546,0,0,0,0,1,0,12,12,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-15 22:12:00,SIG-034,0,tcp,echo,S0,0,0,0,0,0,0,0,0,277,9,1.0,1.0,0.03,0.06,255,9,0.04,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 22:15:00,SIG-036,0,tcp,private,S0,0,0,0,0,0,0,0,0,63,4,1.0,1.0,0.06,0.1,255,23,0.09,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 22:18:00,SIG-025,0,tcp,private,S0,0,0,0,0,0,0,0,0,130,2,1.0,1.0,0.02,0.08,255,2,0.01,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 22:21:00,SIG-006,0,tcp,ctf,S0,0,0,0,0,0,0,0,0,114,5,1.0,1.0,0.04,0.06,255,5,0.02,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 22:24:00,SIG-024,0,tcp,smtp,SF,1483,281,0,0,0,0,1,0,1,1,0.0,0.0,1.0,0.0,23,11,0.48,0.0,Normal Operation,0
2026-01-15 22:27:00,SIG-018,0,tcp,uucp_path,S0,0,0,0,0,0,0,0,0,250,2,1.0,1.0,0.01,0.06,255,18,0.07,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 22:30:00,SIG-023,0,udp,domain_u,SF,43,72,0,0,0,0,0,0,168,167,0.0,0.0,0.99,0.01,255,254,1.0,0.0,Normal Operation,0
2026-01-15 22:33:00,SIG-006,0,tcp,private,S0,0,0,0,0,0,0,0,0,13,13,1.0,1.0,1.0,0.0,255,13,0.05,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 22:36:00,SIG-029,0,udp,domain_u,SF,43,73,0,0,0,0,0,0,217,217,0.0,0.0,1.0,0.01,255,254,1.0,0.0,Normal Operation,0
2026-01-15 22:39:00,SIG-025,0,tcp,private,REJ,0,0,0,0,0,0,0,0,141,12,0.0,0.0,0.09,0.06,116,12,0.1,0.0,Network Flood / DoS on Signaling Network,1
2026-01-15 22:42:00,SIG-017,0,tcp,http,SF,319,174,0,0,0,0,1,0,7,7,0.0,0.0,1.0,0.0,22,255,1.0,0.0,Normal Operation,0
2026-01-15 22:45:00,SIG-046,0,tcp,private,S0,0,0,0,0,0,0,0,0,172,19,1.0,1.0,0.11,0.06,255,2,0.01,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 22:48:00,SIG-024,0,tcp,http,SF,218,406,0,0,0,0,1,0,5,5,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-15 22:51:00,SIG-011,0,tcp,finger,S0,0,0,0,0,0,0,0,0,63,17,1.0,1.0,0.27,0.06,143,42,0.26,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 22:54:00,SIG-026,0,tcp,http,SF,255,11167,0,0,0,0,1,0,6,8,0.0,0.0,1.0,0.0,164,255,1.0,0.0,Normal Operation,0
2026-01-15 22:57:00,SIG-034,0,tcp,http,SF,275,468,0,0,0,0,1,0,1,1,0.0,0.0,1.0,0.0,227,255,1.0,0.0,Normal Operation,0
2026-01-15 23:00:00,SIG-028,0,tcp,http,SF,319,1713,0,0,0,0,1,0,13,13,0.0,0.0,1.0,0.0,63,255,1.0,0.0,Normal Operation,0
2026-01-15 23:03:00,SIG-003,0,tcp,http,SF,186,5422,0,0,0,0,1,0,7,17,0.0,0.0,1.0,0.0,93,255,1.0,0.0,Normal Operation,0
2026-01-15 23:06:00,SIG-011,0,udp,domain_u,SF,33,0,0,0,0,0,0,0,1,6,0.0,0.0,1.0,0.0,167,29,0.13,0.02,Normal Operation,0
2026-01-15 23:09:00,SIG-038,0,icmp,urp_i,SF,126,0,0,0,0,0,0,0,5,1,0.0,0.0,0.2,0.6,255,2,0.01,0.0,Normal Operation,0
2026-01-15 23:12:00,SIG-014,0,tcp,private,S0,0,0,0,0,0,0,0,0,131,20,1.0,1.0,0.15,0.06,255,40,0.16,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 23:15:00,SIG-026,0,tcp,http,SF,205,491,0,0,0,0,1,0,4,5,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-15 23:18:00,SIG-048,0,tcp,http,SF,314,810,0,0,0,0,1,0,18,18,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-15 23:21:00,SIG-021,0,tcp,http,REJ,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,5,255,1.0,0.0,Normal Operation,0
2026-01-15 23:24:00,SIG-039,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,27,7,1.0,1.0,0.26,0.15,255,66,0.26,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 23:27:00,SIG-030,0,tcp,http,SF,265,1125,0,0,0,0,1,0,4,4,0.0,0.0,1.0,0.0,106,255,1.0,0.0,Normal Operation,0
2026-01-15 23:30:00,SIG-008,0,tcp,http,SF,227,3898,0,0,0,0,1,0,4,14,0.0,0.0,1.0,0.0,34,255,1.0,0.0,Normal Operation,0
2026-01-15 23:33:00,SIG-020,0,tcp,private,S0,0,0,0,0,0,0,0,0,262,6,1.0,1.0,0.02,0.06,255,14,0.05,1.0,Network Flood / DoS on Signaling Network,1
2026-01-15 23:36:00,SIG-048,0,tcp,ftp_data,SF,276,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,55,45,0.13,0.0,Normal Operation,0
2026-01-15 23:39:00,SIG-032,0,tcp,http,SF,336,9032,0,0,0,0,1,0,2,2,0.5,0.5,1.0,0.0,43,255,1.0,0.02,Normal Operation,0
2026-01-15 23:42:00,SIG-022,0,tcp,ftp_data,SF,334,0,0,0,0,0,1,0,2,2,0.0,0.0,1.0,0.0,2,12,1.0,0.0,Unauthorized Remote Access Attempt,1
2026-01-15 23:45:00,SIG-007,0,tcp,http,SF,248,649,0,0,0,0,1,0,19,21,0.0,0.0,1.0,0.0,185,255,1.0,0.0,Normal Operation,0
2026-01-15 23:48:00,SIG-009,0,tcp,whois,REJ,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,24,2,0.04,0.0,Reconnaissance / Network Scanning,1
2026-01-15 23:51:00,SIG-045,0,tcp,http,SF,283,3557,0,0,0,0,1,0,4,26,0.0,0.0,1.0,0.0,169,255,1.0,0.01,Normal Operation,0
2026-01-15 23:54:00,SIG-001,0,udp,domain_u,SF,44,126,0,0,0,0,0,0,159,241,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-15 23:57:00,SIG-029,0,tcp,http,SF,232,968,0,0,0,0,1,0,5,8,0.0,0.0,1.0,0.0,21,255,1.0,0.0,Normal Operation,0
2026-01-16 00:00:00,SIG-008,0,tcp,ftp_data,SF,334,0,0,0,0,0,1,0,1,1,0.0,0.0,1.0,0.0,9,19,1.0,0.0,Unauthorized Remote Access Attempt,1
2026-01-16 00:03:00,SIG-004,0,tcp,http,SF,190,332,0,0,0,0,1,0,28,28,0.0,0.0,1.0,0.0,28,255,1.0,0.0,Normal Operation,0
2026-01-16 00:06:00,SIG-035,0,tcp,uucp,S0,0,0,0,0,0,0,0,0,123,12,1.0,1.0,0.1,0.06,255,12,0.05,1.0,Network Flood / DoS on Signaling Network,1
2026-01-16 00:09:00,SIG-003,0,tcp,sunrpc,S0,0,0,0,0,0,0,0,0,201,13,1.0,1.0,0.06,0.06,255,15,0.06,1.0,Network Flood / DoS on Signaling Network,1
2026-01-16 00:12:00,SIG-045,0,udp,domain_u,SF,42,69,0,0,0,0,0,0,234,234,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-16 00:15:00,SIG-040,0,tcp,private,S0,0,0,0,0,0,0,0,0,128,1,1.0,1.0,0.01,0.06,255,1,0.0,1.0,Network Flood / DoS on Signaling Network,1
2026-01-16 00:18:00,SIG-007,0,tcp,private,S0,0,0,0,0,0,0,0,0,132,7,1.0,1.0,0.05,0.06,255,7,0.03,1.0,Network Flood / DoS on Signaling Network,1
2026-01-16 00:21:00,SIG-027,0,udp,other,SF,516,4,0,0,0,0,0,0,64,64,0.0,0.0,1.0,0.0,64,64,1.0,0.0,Normal Operation,0
2026-01-16 00:24:00,SIG-001,0,tcp,http,SF,312,2314,0,0,0,0,1,0,7,26,0.0,0.0,1.0,0.0,25,255,1.0,0.0,Normal Operation,0
2026-01-16 00:27:00,SIG-027,0,tcp,http,SF,148,5170,0,0,0,0,1,0,2,2,0.0,0.0,1.0,0.0,15,255,1.0,0.0,Normal Operation,0
2026-01-16 00:30:00,SIG-016,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,511,511,0.0,0.0,1.0,0.0,255,187,0.73,0.0,Network Flood / DoS on Signaling Network,1
2026-01-16 00:33:00,SIG-038,0,tcp,ftp_data,SF,245,0,0,0,0,0,1,0,2,2,0.0,0.0,1.0,0.0,148,109,0.36,0.0,Normal Operation,0
2026-01-16 00:36:00,SIG-007,0,tcp,http,SF,314,1018,0,0,0,0,1,0,24,37,0.0,0.0,1.0,0.0,108,255,1.0,0.0,Normal Operation,0
2026-01-16 00:39:00,SIG-044,0,tcp,private,S0,0,0,0,0,0,0,0,0,293,19,1.0,1.0,0.06,0.06,255,18,0.07,1.0,Network Flood / DoS on Signaling Network,1
2026-01-16 00:42:00,SIG-023,0,tcp,other,REJ,0,0,0,0,0,0,0,0,419,1,0.08,0.0,0.0,1.0,255,1,0.0,0.11,Reconnaissance / Network Scanning,1
2026-01-16 00:45:00,SIG-041,0,tcp,uucp,RSTO,0,0,0,0,0,0,0,0,120,15,0.0,0.0,0.12,0.08,255,15,0.06,0.0,Network Flood / DoS on Signaling Network,1
2026-01-16 00:48:00,SIG-011,0,tcp,systat,S0,0,0,0,0,0,0,0,0,219,11,1.0,1.0,0.05,0.06,255,18,0.07,1.0,Network Flood / DoS on Signaling Network,1
2026-01-16 00:51:00,SIG-042,0,tcp,imap4,S0,0,0,0,0,0,0,0,0,203,13,1.0,1.0,0.06,0.06,255,17,0.07,1.0,Network Flood / DoS on Signaling Network,1
2026-01-16 00:54:00,SIG-033,0,tcp,http,SF,318,1411,0,0,0,0,1,0,2,2,0.0,0.0,1.0,0.0,255,255,1.0,0.01,Normal Operation,0
2026-01-16 00:57:00,SIG-050,0,tcp,private,S0,0,0,0,0,0,0,0,0,31,8,1.0,1.0,0.26,0.16,255,8,0.03,1.0,Network Flood / DoS on Signaling Network,1
2026-01-16 01:00:00,SIG-036,0,tcp,http,SF,231,1098,0,0,0,0,1,0,17,17,0.0,0.0,1.0,0.0,69,255,1.0,0.0,Normal Operation,0
2026-01-16 01:03:00,SIG-037,0,tcp,private,S0,0,0,0,0,0,0,0,0,148,18,1.0,1.0,0.12,0.05,255,3,0.01,1.0,Network Flood / DoS on Signaling Network,1
2026-01-16 01:06:00,SIG-041,0,tcp,http,SF,283,305,0,0,0,0,1,0,24,25,0.0,0.0,1.0,0.0,71,255,1.0,0.0,Normal Operation,0
2026-01-16 01:09:00,SIG-017,0,tcp,csnet_ns,S0,0,0,0,0,0,0,0,0,271,24,1.0,1.0,0.09,0.05,255,24,0.09,1.0,Network Flood / DoS on Signaling Network,1
2026-01-16 01:12:00,SIG-035,0,tcp,http,SF,316,7333,0,0,0,0,1,0,10,12,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-16 01:15:00,SIG-048,0,tcp,ftp,RSTO,0,0,0,0,0,0,0,0,233,2,0.0,0.0,0.01,0.06,255,2,0.01,0.0,Network Flood / DoS on Signaling Network,1
2026-01-16 01:18:00,SIG-005,0,tcp,private,REJ,0,0,0,0,0,0,0,0,215,16,0.0,0.0,0.07,0.07,255,16,0.06,0.0,Network Flood / DoS on Signaling Network,1
2026-01-16 01:21:00,SIG-048,0,tcp,http,SF,270,10699,0,0,0,0,1,0,2,41,0.0,0.0,1.0,0.0,8,192,1.0,0.0,Normal Operation,0
2026-01-16 01:24:00,SIG-032,0,tcp,http,REJ,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,3,250,1.0,0.0,Normal Operation,0
2026-01-16 01:27:00,SIG-003,0,tcp,ftp_data,SF,383,0,0,0,0,0,1,0,2,2,0.0,0.0,1.0,0.0,255,115,0.45,0.0,Normal Operation,0
2026-01-16 01:30:00,SIG-047,0,tcp,http,SF,157,3370,0,0,0,0,1,0,1,1,0.0,0.0,1.0,0.0,16,255,1.0,0.0,Normal Operation,0
2026-01-16 01:33:00,SIG-035,0,tcp,smtp,SF,696,330,0,0,0,0,1,0,1,2,0.0,0.0,1.0,0.0,255,126,0.49,0.0,Normal Operation,0
2026-01-16 01:36:00,SIG-014,0,tcp,http,SF,230,718,0,0,0,0,1,0,5,9,0.2,0.22,1.0,0.0,59,255,1.0,0.02,Normal Operation,0
2026-01-16 01:39:00,SIG-048,0,tcp,supdup,S0,0,0,0,0,0,0,0,0,132,4,1.0,1.0,0.03,0.08,255,4,0.02,1.0,Network Flood / DoS on Signaling Network,1
2026-01-16 01:42:00,SIG-031,0,udp,domain_u,SF,33,93,0,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,255,248,0.97,0.0,Normal Operation,0
2026-01-16 01:45:00,SIG-031,0,tcp,private,S0,0,0,0,0,0,0,0,0,213,19,1.0,1.0,0.09,0.06,255,2,0.01,1.0,Network Flood / DoS on Signaling Network,1
2026-01-16 01:48:00,SIG-017,0,tcp,private,REJ,0,0,0,0,0,0,0,0,102,3,0.0,0.0,0.03,0.07,3,3,1.0,0.0,Network Flood / DoS on Signaling Network,1
2026-01-16 01:51:00,SIG-024,0,tcp,private,S0,0,0,0,0,0,0,0,0,127,1,1.0,1.0,0.01,0.06,255,12,0.05,1.0,Network Flood / DoS on Signaling Network,1
2026-01-16 01:54:00,SIG-023,0,udp,domain_u,SF,46,78,0,0,0,0,0,0,139,139,0.0,0.0,1.0,0.0,255,254,1.0,0.0,Normal Operation,0
